Token	POS-Tag	OOV	Id	Index	Documento
criminosos	NOUN	0	31	24	A segurança cibernética é dinâmica e exige atualização constante , pois ferramentas eficazes hoje podem se tornar obsoletas diante das novas técnicas utilizadas por criminosos digitais amanhã .
digitais	ADJ	0	31	25	A segurança cibernética é dinâmica e exige atualização constante , pois ferramentas eficazes hoje podem se tornar obsoletas diante das novas técnicas utilizadas por criminosos digitais amanhã .
amanhã	ADV	1	31	26	A segurança cibernética é dinâmica e exige atualização constante , pois ferramentas eficazes hoje podem se tornar obsoletas diante das novas técnicas utilizadas por criminosos digitais amanhã .
.	PUNCT	0	31	27	A segurança cibernética é dinâmica e exige atualização constante , pois ferramentas eficazes hoje podem se tornar obsoletas diante das novas técnicas utilizadas por criminosos digitais amanhã .
A	DET	0	32	0	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
conscientização	NOUN	1	32	1	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
coletiva	ADJ	0	32	2	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
é	AUX	0	32	3	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
indispensável	ADJ	1	32	4	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
,	PUNCT	0	32	5	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
pois	SCONJ	0	32	6	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
apenas	ADV	0	32	7	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
com	ADP	0	32	8	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
a	DET	0	32	9	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
participação	NOUN	0	32	10	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
ativa	ADJ	0	32	11	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
de	ADP	0	32	12	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
todos	DET	0	32	13	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
os	DET	0	32	14	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
cidadãos	NOUN	0	32	15	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
é	AUX	0	32	16	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
possível	ADJ	0	32	17	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
criar	VERB	0	32	18	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
um	DET	0	32	19	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
ambiente	NOUN	0	32	20	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
digital	ADJ	0	32	21	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
mais	ADV	0	32	22	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
seguro	ADJ	0	32	23	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
e	CCONJ	0	32	24	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
confiável	ADJ	0	32	25	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
.	PUNCT	0	32	26	A conscientização coletiva é indispensável , pois apenas com a participação ativa de todos os cidadãos é possível criar um ambiente digital mais seguro e confiável .
A	DET	0	33	0	A segurança cibernética também protege a democracia , evitando manipulações digitais que possam influenciar processos eleitorais ou disseminar desinformação em larga escala .
segurança	NOUN	0	33	1	A segurança cibernética também protege a democracia , evitando manipulações digitais que possam influenciar processos eleitorais ou disseminar desinformação em larga escala .
cibernética	ADJ	1	33	2	A segurança cibernética também protege a democracia , evitando manipulações digitais que possam influenciar processos eleitorais ou disseminar desinformação em larga escala .
também	ADV	0	33	3	A segurança cibernética também protege a democracia , evitando manipulações digitais que possam influenciar processos eleitorais ou disseminar desinformação em larga escala .
protege	VERB	0	33	4	A segurança cibernética também protege a democracia , evitando manipulações digitais que possam influenciar processos eleitorais ou disseminar desinformação em larga escala .
a	DET	0	33	5	A segurança cibernética também protege a democracia , evitando manipulações digitais que possam influenciar processos eleitorais ou disseminar desinformação em larga escala .
democracia	NOUN	0	33	6	A segurança cibernética também protege a democracia , evitando manipulações digitais que possam influenciar processos eleitorais ou disseminar desinformação em larga escala .
,	PUNCT	0	33	7	A segurança cibernética também protege a democracia , evitando manipulações digitais que possam influenciar processos eleitorais ou disseminar desinformação em larga escala .
evitando	VERB	0	33	8	A segurança cibernética também protege a democracia , evitando manipulações digitais que possam influenciar processos eleitorais ou disseminar desinformação em larga escala .
manipulações	NOUN	1	33	9	A segurança cibernética também protege a democracia , evitando manipulações digitais que possam influenciar processos eleitorais ou disseminar desinformação em larga escala .
digitais	ADJ	0	33	10	A segurança cibernética também protege a democracia , evitando manipulações digitais que possam influenciar processos eleitorais ou disseminar desinformação em larga escala .
que	PRON	0	33	11	A segurança cibernética também protege a democracia , evitando manipulações digitais que possam influenciar processos eleitorais ou disseminar desinformação em larga escala .
possam	VERB	0	33	12	A segurança cibernética também protege a democracia , evitando manipulações digitais que possam influenciar processos eleitorais ou disseminar desinformação em larga escala .
